Policy_Number,Premium_Written,Premium_Earned,Premium_Unearned,State_of_Coverage_x,Line_of_Business,Effective_Date,Expiration_Date,Commission_Rate,New_or_Renewal,Agent_Name,State_Tax_Rate,Commission_Basis,Reinsurance_premium_rate,State_of_Coverage_y
CA10000230903,0,4887.65,-4887.65,NC,COMMERCIAL AUTOMOBILE,6/18/18,6/18/19,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.8,Wyo.
CA10000230904,174,49.92,124.08,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Ala.
CA10000230904,174,49.92,124.08,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Ga.
CA10000230904,174,49.92,124.08,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Hawaii (c)
CA10000230904,174,49.92,124.08,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,La.
CA10000230904,174,49.92,124.08,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Mo.
CA10000230904,174,49.92,124.08,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,N.Y.
CA10000230904,174,49.92,124.08,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Wyo.
CA10000230904,4391,1259.71,3131.29,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Ala.
CA10000230904,4391,1259.71,3131.29,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Ga.
CA10000230904,4391,1259.71,3131.29,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Hawaii (c)
CA10000230904,4391,1259.71,3131.29,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,La.
CA10000230904,4391,1259.71,3131.29,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Mo.
CA10000230904,4391,1259.71,3131.29,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,N.Y.
CA10000230904,4391,1259.71,3131.29,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Wyo.
CA10000230904,12024,3449.51,8574.49,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Ala.
CA10000230904,12024,3449.51,8574.49,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Ga.
CA10000230904,12024,3449.51,8574.49,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Hawaii (c)
CA10000230904,12024,3449.51,8574.49,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,La.
CA10000230904,12024,3449.51,8574.49,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Mo.
CA10000230904,12024,3449.51,8574.49,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,N.Y.
CA10000230904,12024,3449.51,8574.49,NC,COMMERCIAL AUTOMOBILE,6/18/19,6/18/20,0.0015,R,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.04,WRITTEN,0.6,Wyo.
CA10000233603,0,531.59,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Ala.
CA10000233603,0,531.59,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Ga.
CA10000233603,0,531.59,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Hawaii (c)
CA10000233603,0,531.59,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,La.
CA10000233603,0,531.59,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Mo.
CA10000233603,0,531.59,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,N.Y.
CA10000233603,0,531.59,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Wyo.
CA10000233603,0,38.68,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Ala.
CA10000233603,0,38.68,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Ga.
CA10000233603,0,38.68,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Hawaii (c)
CA10000233603,0,38.68,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,La.
CA10000233603,0,38.68,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Mo.
CA10000233603,0,38.68,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,N.Y.
CA10000233603,0,38.68,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Wyo.
CA10000233603,0,1524.37,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Ala.
CA10000233603,0,1524.37,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Ga.
CA10000233603,0,1524.37,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Hawaii (c)
CA10000233603,0,1524.37,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,La.
CA10000233603,0,1524.37,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Mo.
CA10000233603,0,1524.37,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,N.Y.
CA10000233603,0,1524.37,0,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0,Wyo.
CA10000233604,1087,273.23,813.77,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Ala.
CA10000233604,1087,273.23,813.77,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Ga.
CA10000233604,1087,273.23,813.77,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Hawaii (c)
CA10000233604,1087,273.23,813.77,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,La.
CA10000233604,1087,273.23,813.77,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Mo.
CA10000233604,1087,273.23,813.77,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,N.Y.
CA10000233604,1087,273.23,813.77,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Wyo.
CA10000233604,3406,856.15,2549.85,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Ala.
CA10000233604,3406,856.15,2549.85,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Ga.
CA10000233604,3406,856.15,2549.85,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Hawaii (c)
CA10000233604,3406,856.15,2549.85,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,La.
CA10000233604,3406,856.15,2549.85,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Mo.
CA10000233604,3406,856.15,2549.85,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,N.Y.
CA10000233604,3406,856.15,2549.85,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Wyo.
CA10000233604,94,23.63,70.37,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Ala.
CA10000233604,94,23.63,70.37,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Ga.
CA10000233604,94,23.63,70.37,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Hawaii (c)
CA10000233604,94,23.63,70.37,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,La.
CA10000233604,94,23.63,70.37,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Mo.
CA10000233604,94,23.63,70.37,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,N.Y.
CA10000233604,94,23.63,70.37,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0019,R,CHAPP INC/CITRUS/AG,0.04,WRITTEN,0.8,Wyo.
CA10000243503,88,2061.49,-1973.49,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,Ala.
CA10000243503,88,2061.49,-1973.49,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,Ga.
CA10000243503,88,2061.49,-1973.49,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,Hawaii (c)
CA10000243503,88,2061.49,-1973.49,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,La.
CA10000243503,88,2061.49,-1973.49,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,Mo.
CA10000243503,88,2061.49,-1973.49,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,N.Y.
CA10000243503,88,2061.49,-1973.49,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,Wyo.
CA10000243503,21,742.41,-721.41,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,Ala.
CA10000243503,21,742.41,-721.41,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,Ga.
CA10000243503,21,742.41,-721.41,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,Hawaii (c)
CA10000243503,21,742.41,-721.41,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,La.
CA10000243503,21,742.41,-721.41,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,Mo.
CA10000243503,21,742.41,-721.41,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,N.Y.
CA10000243503,21,742.41,-721.41,AL,COMMERCIAL AUTOMOBILE,6/3/18,6/3/19,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0.6,Wyo.
CA10000243504,2176,703.92,1472.08,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,Ala.
CA10000243504,2176,703.92,1472.08,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,Ga.
CA10000243504,2176,703.92,1472.08,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,Hawaii (c)
CA10000243504,2176,703.92,1472.08,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,La.
CA10000243504,2176,703.92,1472.08,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,Mo.
CA10000243504,2176,703.92,1472.08,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,N.Y.
CA10000243504,2176,703.92,1472.08,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,Wyo.
CA10000243504,5120,1701.85,3418.15,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,Ala.
CA10000243504,5120,1701.85,3418.15,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,Ga.
CA10000243504,5120,1701.85,3418.15,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,Hawaii (c)
CA10000243504,5120,1701.85,3418.15,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,La.
CA10000243504,5120,1701.85,3418.15,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,Mo.
CA10000243504,5120,1701.85,3418.15,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,N.Y.
CA10000243504,5120,1701.85,3418.15,AL,COMMERCIAL AUTOMOBILE,6/3/19,6/3/20,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.04,WRITTEN,0,Wyo.
CA10000251704,1549,503.64,1045.36,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Ala.
CA10000251704,1549,503.64,1045.36,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Ga.
CA10000251704,1549,503.64,1045.36,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Hawaii (c)
CA10000251704,1549,503.64,1045.36,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,La.
CA10000251704,1549,503.64,1045.36,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Mo.
CA10000251704,1549,503.64,1045.36,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,N.Y.
CA10000251704,1549,503.64,1045.36,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Wyo.
CA10000251704,12608,4099.32,8508.68,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Ala.
CA10000251704,12608,4099.32,8508.68,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Ga.
CA10000251704,12608,4099.32,8508.68,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Hawaii (c)
CA10000251704,12608,4099.32,8508.68,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,La.
CA10000251704,12608,4099.32,8508.68,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Mo.
CA10000251704,12608,4099.32,8508.68,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,N.Y.
CA10000251704,12608,4099.32,8508.68,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Wyo.
CA10000251704,123,39.99,83.01,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Ala.
CA10000251704,123,39.99,83.01,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Ga.
CA10000251704,123,39.99,83.01,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Hawaii (c)
CA10000251704,123,39.99,83.01,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,La.
CA10000251704,123,39.99,83.01,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Mo.
CA10000251704,123,39.99,83.01,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,N.Y.
CA10000251704,123,39.99,83.01,IN,COMMERCIAL AUTOMOBILE,6/4/19,6/4/20,0.0015,N,INSURAMERICA OF FLORIDA INC,0.04,WRITTEN,0,Wyo.
CA10000254303,647,3989.08,-3342.08,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,Ala.
CA10000254303,647,3989.08,-3342.08,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,Ga.
CA10000254303,647,3989.08,-3342.08,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,Hawaii (c)
CA10000254303,647,3989.08,-3342.08,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,La.
CA10000254303,647,3989.08,-3342.08,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,Mo.
CA10000254303,647,3989.08,-3342.08,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,N.Y.
CA10000254303,647,3989.08,-3342.08,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,Wyo.
CA10000254303,841,2359.3,-1518.3,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,Ala.
CA10000254303,841,2359.3,-1518.3,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,Ga.
CA10000254303,841,2359.3,-1518.3,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,Hawaii (c)
CA10000254303,841,2359.3,-1518.3,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,La.
CA10000254303,841,2359.3,-1518.3,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,Mo.
CA10000254303,841,2359.3,-1518.3,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,N.Y.
CA10000254303,841,2359.3,-1518.3,NC,COMMERCIAL AUTOMOBILE,7/1/18,7/1/19,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0.6,Wyo.
CA10000254304,6951,1747.25,5203.75,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,Ala.
CA10000254304,6951,1747.25,5203.75,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,Ga.
CA10000254304,6951,1747.25,5203.75,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,Hawaii (c)
CA10000254304,6951,1747.25,5203.75,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,La.
CA10000254304,6951,1747.25,5203.75,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,Mo.
CA10000254304,6951,1747.25,5203.75,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,N.Y.
CA10000254304,6951,1747.25,5203.75,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,Wyo.
CA10000254304,3634,913.46,2720.54,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,Ala.
CA10000254304,3634,913.46,2720.54,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,Ga.
CA10000254304,3634,913.46,2720.54,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,Hawaii (c)
CA10000254304,3634,913.46,2720.54,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,La.
CA10000254304,3634,913.46,2720.54,NC,COMMERCIAL AUTOMOBILE,7/1/19,7/1/20,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.04,WRITTEN,0,Mo.
