Policy_Number,Premium_Written,Premium_Earned,Premium_Unearned,State_of_Coverage,Line_of_Business,Effective_Date,Expiration_Date,Commission_Rate,New_or_Renewal,Agent_Name,State_Tax_Rate,Commission_Basis,Reinsurance_premium_rate
CA10000466902,74,951.38,-877.38,KY,COMMERCIAL AUTOMOBILE,8/15/2018,8/15/2019,0.0015,N,OLIN HILL & ASSOCIATES INC,0.013999999999999999,WRITTEN,0.0
CA10000471203,0,2509.15,0.0,IN,COMMERCIAL AUTOMOBILE,8/29/2018,8/29/2019,0.0015,R,BYRNE INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000471204,3914,352.9,3561.1,IN,COMMERCIAL AUTOMOBILE,8/29/2019,8/29/2020,0.0015,R,BYRNE INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000473003,112,926.99,-814.99,IN,COMMERCIAL AUTOMOBILE,8/13/2018,8/13/2019,0.0015,R,RENASANT INSURANCE INC,0.04,WRITTEN,0.0
CA10000473003,-128,8766.33,0.0,IN,COMMERCIAL AUTOMOBILE,8/13/2018,8/13/2019,0.0015,R,RENASANT INSURANCE INC,0.04,WRITTEN,0.0
CA10000473004,14534,1945.81,12588.19,IN,COMMERCIAL AUTOMOBILE,8/13/2019,8/13/2020,0.0015,R,RENASANT INSURANCE INC,0.04,WRITTEN,0.0
CA10000473004,1812,242.59,1569.41,IN,COMMERCIAL AUTOMOBILE,8/13/2019,8/13/2020,0.0015,R,RENASANT INSURANCE INC,0.04,WRITTEN,0.0
CA10000474003,0,3273.76,-3273.76,IL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.026000000000000002,WRITTEN,0.0
CA10000474003,0,5173.54,-5173.54,IL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.026000000000000002,WRITTEN,0.0
CA10000474403,0,41279.83,0.0,TN,COMMERCIAL AUTOMOBILE,9/15/2018,9/15/2019,0.0015,R,ATLANTIC PACIFIC INSURANCE INC/AG,0.04,WRITTEN,0.8
CA10000474403,0,916.75,-916.75,TN,COMMERCIAL AUTOMOBILE,9/15/2018,9/15/2019,0.0015,R,ATLANTIC PACIFIC INSURANCE INC/AG,0.04,WRITTEN,0.8
CA10000474403,0,5002.15,-5002.15,TN,COMMERCIAL AUTOMOBILE,9/15/2018,9/15/2019,0.0015,R,ATLANTIC PACIFIC INSURANCE INC/AG,0.04,WRITTEN,0.8
CA10000474404,10892,476.15,10415.85,TN,COMMERCIAL AUTOMOBILE,9/15/2019,9/15/2020,0.0015,R,ATLANTIC PACIFIC INSURANCE INC/AG,0.04,WRITTEN,0.6
CA10000474404,1465,64.04,1400.96,TN,COMMERCIAL AUTOMOBILE,9/15/2019,9/15/2020,0.0015,R,ATLANTIC PACIFIC INSURANCE INC/AG,0.04,WRITTEN,0.6
CA10000474404,60790,2657.49,58132.51,TN,COMMERCIAL AUTOMOBILE,9/15/2019,9/15/2020,0.0015,R,ATLANTIC PACIFIC INSURANCE INC/AG,0.04,WRITTEN,0.6
CA10000478703,0,9940.55,0.0,AL,COMMERCIAL AUTOMOBILE,9/18/2018,9/18/2019,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0.0
CA10000478703,0,126.08,0.0,AL,COMMERCIAL AUTOMOBILE,9/18/2018,9/18/2019,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0.0
CA10000478703,0,2067.18,0.0,AL,COMMERCIAL AUTOMOBILE,9/18/2018,9/18/2019,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0.0
CA10000480803,0,1040.05,0.0,PA,COMMERCIAL AUTOMOBILE,9/28/2018,9/28/2019,0.0015,R,HUB INTERNATIONAL MIDWEST LIMITED,0.039,WRITTEN,0.0
CA10000480804,1446,11.85,1434.15,PA,COMMERCIAL AUTOMOBILE,9/28/2019,9/28/2020,0.0015,R,HUB INTERNATIONAL MIDWEST LIMITED,0.039,WRITTEN,0.0
CA10000481903,70,1589.35,-1519.35,MS,COMMERCIAL AUTOMOBILE,8/12/2018,8/12/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.028999999999999998,WRITTEN,0.0
CA10000481903,422,4089.11,-3667.11,MS,COMMERCIAL AUTOMOBILE,8/12/2018,8/12/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.028999999999999998,WRITTEN,0.0
CA10000481904,2866,374.06,2491.94,MS,COMMERCIAL AUTOMOBILE,8/12/2019,8/12/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.028999999999999998,WRITTEN,0.0
CA10000481904,8014,1083.43,6930.57,MS,COMMERCIAL AUTOMOBILE,8/12/2019,8/12/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.028999999999999998,WRITTEN,0.0
CA10000482202,3192,24581.65,-21389.65,PA,COMMERCIAL AUTOMOBILE,8/16/2018,8/16/2019,0.0015,R,CBIZ INSURANCE SERVICES INC,0.039,WRITTEN,0.0
CA10000482202,871,5127.91,-4256.91,PA,COMMERCIAL AUTOMOBILE,8/16/2018,8/16/2019,0.0015,R,CBIZ INSURANCE SERVICES INC,0.039,WRITTEN,0.0
CA10000482202,62,480.04,-418.04,PA,COMMERCIAL AUTOMOBILE,8/16/2018,8/16/2019,0.0015,R,CBIZ INSURANCE SERVICES INC,0.039,WRITTEN,0.0
CA10000482203,10721,1339.9,9381.1,PA,COMMERCIAL AUTOMOBILE,8/16/2019,8/16/2020,0.0015,R,CBIZ INSURANCE SERVICES INC,0.039,WRITTEN,0.0
CA10000482203,49361,6165.27,43195.73,PA,COMMERCIAL AUTOMOBILE,8/16/2019,8/16/2020,0.0015,R,CBIZ INSURANCE SERVICES INC,0.039,WRITTEN,0.0
CA10000482203,935,116.77,818.23,PA,COMMERCIAL AUTOMOBILE,8/16/2019,8/16/2020,0.0015,R,CBIZ INSURANCE SERVICES INC,0.039,WRITTEN,0.0
CA10000482703,0,1938.08,0.0,SC,COMMERCIAL AUTOMOBILE,9/28/2018,9/28/2019,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.025,WRITTEN,0.0
CA10000482703,0,2265.04,0.0,SC,COMMERCIAL AUTOMOBILE,9/28/2018,9/28/2019,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.025,WRITTEN,0.0
CA10000482704,2836,23.25,2812.75,SC,COMMERCIAL AUTOMOBILE,9/28/2019,9/28/2020,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.025,WRITTEN,0.8
CA10000482704,3679,30.16,3648.84,SC,COMMERCIAL AUTOMOBILE,9/28/2019,9/28/2020,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.025,WRITTEN,0.8
CA10000484303,-46367,80117.5,0.0,GA,COMMERCIAL AUTOMOBILE,9/1/2018,5/25/2019,0.0015,N,STAHL BOWLES & ASSOC INC/LONGWOOD,0.036000000000000004,WRITTEN,0.6
CA10000484303,-280,496.93,0.0,GA,COMMERCIAL AUTOMOBILE,9/1/2018,5/25/2019,0.0015,N,STAHL BOWLES & ASSOC INC/LONGWOOD,0.036000000000000004,WRITTEN,0.6
CA10000484303,-4825,8332.28,0.0,GA,COMMERCIAL AUTOMOBILE,9/1/2018,5/25/2019,0.0015,N,STAHL BOWLES & ASSOC INC/LONGWOOD,0.036000000000000004,WRITTEN,0.6
CA10000487503,-42477,-569.95,0.0,OH,COMMERCIAL AUTOMOBILE,8/31/2018,1/1/2019,0.0019,R,CHAPP INC/CITRUS/AG,0.025,WRITTEN,0.0
CA10000487503,-1144,-3.86,0.0,OH,COMMERCIAL AUTOMOBILE,8/31/2018,1/1/2019,0.0019,R,CHAPP INC/CITRUS/AG,0.025,WRITTEN,0.0
CA10000487503,-2383,-30.91,0.0,OH,COMMERCIAL AUTOMOBILE,8/31/2018,1/1/2019,0.0019,R,CHAPP INC/CITRUS/AG,0.025,WRITTEN,0.0
CA10000487504,2370,1732.56,637.44,OH,COMMERCIAL AUTOMOBILE,1/1/2019,1/1/2020,0.0019,R,CHAPP INC/CITRUS/AG,0.025,WRITTEN,0.0
CA10000487504,7668,5160.54,2507.46,OH,COMMERCIAL AUTOMOBILE,1/1/2019,1/1/2020,0.0019,R,CHAPP INC/CITRUS/AG,0.025,WRITTEN,0.0
CA10000487504,69925,50881.55,19043.45,OH,COMMERCIAL AUTOMOBILE,1/1/2019,1/1/2020,0.0019,R,CHAPP INC/CITRUS/AG,0.025,WRITTEN,0.0
CA10000488803,0,208.85,-208.85,SC,COMMERCIAL AUTOMOBILE,8/31/2018,8/31/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000488803,0,980.6,-980.6,SC,COMMERCIAL AUTOMOBILE,8/31/2018,8/31/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000488804,1523,129.0,1394.0,SC,COMMERCIAL AUTOMOBILE,8/31/2019,8/31/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000488804,346,29.31,316.69,SC,COMMERCIAL AUTOMOBILE,8/31/2019,8/31/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000491202,545,5402.72,-4857.72,MS,COMMERCIAL AUTOMOBILE,8/25/2018,8/25/2019,0.0015,N,AL PURMORT INSURANCE INC,0.028999999999999998,WRITTEN,0.0
CA10000491202,3690,30719.44,-27029.44,MS,COMMERCIAL AUTOMOBILE,8/25/2018,8/25/2019,0.0015,N,AL PURMORT INSURANCE INC,0.028999999999999998,WRITTEN,0.0
CA10000491202,16485,183445.62,-166960.62,MS,COMMERCIAL AUTOMOBILE,8/25/2018,8/25/2019,0.0015,N,AL PURMORT INSURANCE INC,0.028999999999999998,WRITTEN,0.0
CA10000492003,0,472.24,0.0,AL,COMMERCIAL AUTOMOBILE,9/24/2018,9/24/2019,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.0
CA10000492003,0,849.74,0.0,AL,COMMERCIAL AUTOMOBILE,9/24/2018,9/24/2019,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.0
CA10000492004,648,12.39,635.61,AL,COMMERCIAL AUTOMOBILE,9/24/2019,9/24/2020,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8
CA10000492004,2808,53.7,2754.3,AL,COMMERCIAL AUTOMOBILE,9/24/2019,9/24/2020,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8
CA10000492203,0,340.87,0.0,GA,COMMERCIAL AUTOMOBILE,9/14/2018,9/14/2019,0.0015,R,SOUTHGROUP INS & FIN SVS/HATTIESBG2,0.036000000000000004,WRITTEN,0.6
CA10000492204,486,22.57,463.43,GA,COMMERCIAL AUTOMOBILE,9/14/2019,9/14/2020,0.0015,R,SOUTHGROUP INS & FIN SVS/HATTIESBG2,0.036000000000000004,WRITTEN,0.0
CA10000497103,0,1121.21,0.0,SC,COMMERCIAL AUTOMOBILE,9/18/2018,9/18/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000497103,0,455.89,0.0,SC,COMMERCIAL AUTOMOBILE,9/18/2018,9/18/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000497303,-1214,4730.94,0.0,KY,COMMERCIAL AUTOMOBILE,9/17/2018,9/17/2019,0.0015,R,WRC INC/CLARK INS AGY/BATESVILLE/AG,0.013999999999999999,WRITTEN,0.0
CA10000497303,-15754,25022.53,0.0,KY,COMMERCIAL AUTOMOBILE,9/17/2018,9/17/2019,0.0015,R,WRC INC/CLARK INS AGY/BATESVILLE/AG,0.013999999999999999,WRITTEN,0.0
CA10000497304,5413,207.05,5205.95,KY,COMMERCIAL AUTOMOBILE,9/17/2019,9/17/2020,0.0015,R,WRC INC/CLARK INS AGY/BATESVILLE/AG,0.013999999999999999,WRITTEN,0.0
CA10000497304,11005,420.96,10584.04,KY,COMMERCIAL AUTOMOBILE,9/17/2019,9/17/2020,0.0015,R,WRC INC/CLARK INS AGY/BATESVILLE/AG,0.013999999999999999,WRITTEN,0.0
CA10000499203,-1792,8480.11,0.0,OH,COMMERCIAL AUTOMOBILE,9/26/2018,9/26/2019,0.0015,R,CGB INSURANCE LLC,0.025,WRITTEN,0.0
CA10000499203,-411,1631.67,0.0,OH,COMMERCIAL AUTOMOBILE,9/26/2018,9/26/2019,0.0015,R,CGB INSURANCE LLC,0.025,WRITTEN,0.0
CA10000499203,-25,104.96,0.0,OH,COMMERCIAL AUTOMOBILE,9/26/2018,9/26/2019,0.0015,R,CGB INSURANCE LLC,0.025,WRITTEN,0.0
CA10000499204,11376,155.41,11220.59,OH,COMMERCIAL AUTOMOBILE,9/26/2019,9/26/2020,0.0015,R,CGB INSURANCE LLC,0.025,WRITTEN,0.0
CA10000499204,2189,29.9,2159.1,OH,COMMERCIAL AUTOMOBILE,9/26/2019,9/26/2020,0.0015,R,CGB INSURANCE LLC,0.025,WRITTEN,0.0
CA10000499204,140,1.91,138.09,OH,COMMERCIAL AUTOMOBILE,9/26/2019,9/26/2020,0.0015,R,CGB INSURANCE LLC,0.025,WRITTEN,0.0
CA10000499303,1641,15825.25,-14184.25,NC,COMMERCIAL AUTOMOBILE,8/23/2018,8/23/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000499303,426,2334.54,-1908.54,NC,COMMERCIAL AUTOMOBILE,8/23/2018,8/23/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000499304,30779,3137.99,27641.01,NC,COMMERCIAL AUTOMOBILE,8/23/2019,8/23/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8
CA10000499304,5394,534.8,4859.2,NC,COMMERCIAL AUTOMOBILE,8/23/2019,8/23/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8
CA10000506103,81,8366.97,-8285.97,IN,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6
CA10000506103,43,1207.4,-1164.4,IN,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6
CA10000506104,1729,141.72,1587.28,IN,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.0
CA10000506104,12906,1057.87,11848.13,IN,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.0
CA10000510103,206,11850.1,-11644.1,TN,COMMERCIAL AUTOMOBILE,9/27/2018,9/27/2019,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0.0
CA10000510103,0,14773.32,0.0,TN,COMMERCIAL AUTOMOBILE,9/27/2018,9/27/2019,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0.0
CA10000511703,0,1816.53,0.0,FL,COMMERCIAL AUTOMOBILE,9/26/2018,9/26/2019,0.0015,R,SOUTHGROUP INS & FIN SVS/CLEVELAND,0.006,WRITTEN,0.0
CA10000511703,0,738.65,-738.65,FL,COMMERCIAL AUTOMOBILE,9/26/2018,9/26/2019,0.0015,R,SOUTHGROUP INS & FIN SVS/CLEVELAND,0.006,WRITTEN,0.0
CA10000511704,1043,14.25,1028.75,FL,COMMERCIAL AUTOMOBILE,9/26/2019,9/26/2020,0.0015,R,SOUTHGROUP INS & FIN SVS/CLEVELAND,0.006,WRITTEN,0.0
CA10000511704,2589,35.37,2553.63,FL,COMMERCIAL AUTOMOBILE,9/26/2019,9/26/2020,0.0015,R,SOUTHGROUP INS & FIN SVS/CLEVELAND,0.006,WRITTEN,0.0
CA10000512903,-2770,34612.59,0.0,AL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.0
CA10000512903,-177,8814.65,0.0,AL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.0
CA10000512904,13801,1129.1,12671.9,AL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.0
CA10000512904,42528,3484.28,39043.72,AL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.0
CA10000513803,609,11456.79,-10847.79,FL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.006,WRITTEN,0.0
CA10000513803,318,4323.17,-4005.17,FL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.006,WRITTEN,0.0
CA10000513804,15342,1351.53,13990.47,FL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.006,WRITTEN,0.8
CA10000513804,7370,599.06,6770.94,FL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.006,WRITTEN,0.8
CA10000516304,-188,11117.68,0.0,MO,COMMERCIAL AUTOMOBILE,8/28/2018,8/28/2019,0.001,R,BXS INSURANCE INC,0.02,WRITTEN,0.6
CA10000516304,-70,3899.36,0.0,MO,COMMERCIAL AUTOMOBILE,8/28/2018,8/28/2019,0.001,R,BXS INSURANCE INC,0.02,WRITTEN,0.6
CA10000516305,20441,1898.89,18542.11,MO,COMMERCIAL AUTOMOBILE,8/28/2019,8/28/2020,0.0015,R,BXS INSURANCE INC,0.02,WRITTEN,0.0
CA10000516305,5404,502.01,4901.99,MO,COMMERCIAL AUTOMOBILE,8/28/2019,8/28/2020,0.0015,R,BXS INSURANCE INC,0.02,WRITTEN,0.0
CA10000521203,27,12879.16,-12852.16,MO,COMMERCIAL AUTOMOBILE,8/29/2018,8/29/2019,0.0015,R,BXS INSURANCE INC,0.02,WRITTEN,0.0
CA10000521203,0,2273.1,-2273.1,MO,COMMERCIAL AUTOMOBILE,8/29/2018,8/29/2019,0.0015,R,BXS INSURANCE INC,0.02,WRITTEN,0.0
CA10000521204,18667,1683.09,16983.91,MO,COMMERCIAL AUTOMOBILE,8/29/2019,8/29/2020,0.0015,R,BXS INSURANCE INC,0.02,WRITTEN,0.0
CA10000521204,2935,264.63,2670.37,MO,COMMERCIAL AUTOMOBILE,8/29/2019,8/29/2020,0.0015,R,BXS INSURANCE INC,0.02,WRITTEN,0.0
CA10000526203,0,6172.87,0.0,OH,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.025,WRITTEN,0.0
CA10000526204,9647,790.74,8856.26,OH,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.025,WRITTEN,0.0
CA10000528303,0,143.8,0.0,PA,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ACRISURE LLC,0.039,WRITTEN,0.0
CA10000528303,0,16843.56,-16843.56,PA,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ACRISURE LLC,0.039,WRITTEN,0.0
CA10000528303,0,4573.73,0.0,PA,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ACRISURE LLC,0.039,WRITTEN,0.0
CA10000528304,7111,582.87,6528.13,PA,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ACRISURE LLC,0.039,WRITTEN,0.0
CA10000528304,276,22.62,253.38,PA,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ACRISURE LLC,0.039,WRITTEN,0.0
CA10000528304,25619,2099.92,23519.08,PA,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ACRISURE LLC,0.039,WRITTEN,0.0
CA10000531503,0,1647.46,0.0,MS,COMMERCIAL AUTOMOBILE,8/28/2018,8/28/2019,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.0
CA10000531503,0,227.21,0.0,MS,COMMERCIAL AUTOMOBILE,8/28/2018,8/28/2019,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.0
CA10000531504,370,34.37,335.63,MS,COMMERCIAL AUTOMOBILE,8/28/2019,8/28/2020,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.0
CA10000531504,2530,235.03,2294.97,MS,COMMERCIAL AUTOMOBILE,8/28/2019,8/28/2020,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.0
CA10000532803,0,6269.28,0.0,SC,COMMERCIAL AUTOMOBILE,10/5/2018,10/5/2019,0.0015,N,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.025,WRITTEN,0.0
CA10000532803,26,1981.74,-1955.74,SC,COMMERCIAL AUTOMOBILE,10/5/2018,10/5/2019,0.0015,N,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.025,WRITTEN,0.0
CA10000532803,0,171.28,-171.28,SC,COMMERCIAL AUTOMOBILE,10/5/2018,10/5/2019,0.0015,N,ASSUREDPARTNERS OF FLORIDA LLC/AG,0.025,WRITTEN,0.0
CA10000534703,18,399.92,-381.92,KY,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0019,R,CHAPP INC/CITRUS/AG,0.013999999999999999,WRITTEN,0.8
CA10000534703,231,1108.85,-877.85,KY,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0019,R,CHAPP INC/CITRUS/AG,0.013999999999999999,WRITTEN,0.8
CA10000534703,1172,27717.2,-26545.2,KY,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0019,R,CHAPP INC/CITRUS/AG,0.013999999999999999,WRITTEN,0.8
CA10000534704,641,1.75,639.25,KY,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0019,R,CHAPP INC/CITRUS/AG,0.013999999999999999,WRITTEN,0.6
CA10000534704,40086,109.52,39976.48,KY,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0019,R,CHAPP INC/CITRUS/AG,0.013999999999999999,WRITTEN,0.6
CA10000534704,1736,4.74,1731.26,KY,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0019,R,CHAPP INC/CITRUS/AG,0.013999999999999999,WRITTEN,0.6
CA10000535903,0,3030.51,-3030.51,FL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000535903,0,3495.87,0.0,FL,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000535904,4359,357.3,4001.7,FL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000535904,5907,484.18,5422.82,FL,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.006,WRITTEN,0.0
CA10000536003,0,319.56,-319.56,AL,COMMERCIAL AUTOMOBILE,8/29/2018,8/29/2019,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0.0
CA10000536004,486,43.82,442.18,AL,COMMERCIAL AUTOMOBILE,8/29/2019,8/29/2020,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0.0
CA10000536503,6121,70387.87,-64266.87,NC,COMMERCIAL AUTOMOBILE,9/4/2018,9/4/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000536503,4784,42204.49,-37420.49,NC,COMMERCIAL AUTOMOBILE,9/4/2018,9/4/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000536504,79697,5879.29,73817.71,NC,COMMERCIAL AUTOMOBILE,9/4/2019,9/4/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000536504,117877,8695.84,109181.16,NC,COMMERCIAL AUTOMOBILE,9/4/2019,9/4/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000537703,0,2183.67,0.0,TN,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.8
CA10000537703,0,899.43,-899.43,TN,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.8
CA10000537704,1388,113.77,1274.23,TN,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.6
CA10000537704,3869,317.13,3551.87,TN,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.6
CA10000538603,0,9190.73,0.0,SC,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,N,BXS INSURANCE INC,0.025,WRITTEN,0.0
CA10000538603,0,3712.24,0.0,SC,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,N,BXS INSURANCE INC,0.025,WRITTEN,0.0
CA10000539103,0,307.58,0.0,FL,COMMERCIAL AUTOMOBILE,8/20/2018,8/20/2019,0.0015,R,BXS INSURANCE INC,0.006,WRITTEN,0.0
CA10000539104,486,55.77,430.23,FL,COMMERCIAL AUTOMOBILE,8/20/2019,8/20/2020,0.0015,R,BXS INSURANCE INC,0.006,WRITTEN,0.0
CA10000541203,773,31006.2,-30233.2,KY,COMMERCIAL AUTOMOBILE,9/7/2018,9/7/2019,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.013999999999999999,WRITTEN,0.0
CA10000541203,730,11646.45,-10916.45,KY,COMMERCIAL AUTOMOBILE,9/7/2018,9/7/2019,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.013999999999999999,WRITTEN,0.0
CA10000542402,0,2705.62,-2705.62,TN,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.0
CA10000542402,0,6359.94,0.0,TN,COMMERCIAL AUTOMOBILE,9/1/2018,9/1/2019,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.0
CA10000542403,11627,953.03,10673.97,TN,COMMERCIAL AUTOMOBILE,9/1/2019,9/1/2020,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0.0
